indice_sueno_salud_mental,indice_actividad_corporal,indice_habitos_saludables,indice_contexto_socioambiental,indice_carga_clinica,valor_real,valor_predicho,residuo
0.8133,0.201,0.0149,-0.8013,0.4271,54.4536,53.7362,0.7174
0.7308,-0.0528,0.649,0.243,0.4271,62.2257,62.1359,0.0898
-1.4663,-1.2573,0.5374,-0.5933,-2.3842,-17.2127,-15.018,-2.1947
-0.1465,0.844,-0.011,-0.104,0.4271,53.4105,55.3309,-1.9204
-0.4518,-0.611,-0.8172,0.3379,-2.3842,-5.4381,-0.8307,-4.6074
-0.3438,0.5776,-0.5067,-0.549,0.4271,43.9554,43.3155,0.6399
-0.4677,-0.0776,-1.1495,-0.5554,0.4271,28.2873,29.6311,-1.3439
1.2593,0.5926,0.2835,0.6824,0.4271,66.5367,75.2983,-8.7616
0.9138,-0.0583,-0.5055,1.078,0.4271,60.4807,60.957,-0.4762
-0.5552,0.9694,0.7189,-0.0202,0.4271,52.1929,58.5617,-6.3688
0.2853,-0.1147,0.0305,-0.7572,0.4271,34.463,44.9563,-10.4933
-0.8677,-1.141,-1.4642,0.2746,-0.8474,-2.407,1.5956,-4.0026
-0.3163,0.0322,0.1345,0.7525,0.4271,46.5104,51.4562,-4.9458
0.0946,0.4214,0.3593,0.9363,0.4271,63.2886,63.2413,0.0473
0.0806,0.1308,-0.1869,-0.4422,-0.8474,36.3485,30.8997,5.4488
-1.3479,-1.1973,0.1925,-0.7138,-2.3842,-14.8139,-16.5666,1.7527
-1.3716,-0.6559,-0.8471,0.5437,-2.3842,-19.9145,-9.9899,-9.9246
0.0807,-0.5424,-0.6936,0.2381,0.4271,44.418,39.3026,5.1154
-0.3946,-0.2099,-0.2039,-0.3199,0.4271,32.4664,37.8374,-5.371
0.1606,-0.5288,-0.0693,0.1045,0.4271,46.6005,44.185,2.4155
-0.1193,0.3844,0.5585,-0.321,0.4271,49.2964,53.3282,-4.0318
-0.2037,0.2028,-0.8703,0.2831,0.4271,32.5755,43.5877,-11.0122
0.3338,0.6012,-2.2473,-0.002,0.4271,47.5294,41.2505,6.2789
0.7139,-0.4031,0.0376,-0.1595,0.4271,49.7734,50.5146,-0.7411
0.7075,0.2702,-0.867,0.5936,0.4271,49.1803,56.2931,-7.1128
-1.0895,-0.2861,-0.6058,-0.0153,-0.8474,10.7027,13.4195,-2.7168
-0.1961,-0.7505,-1.0107,-0.6573,0.4271,26.6129,25.3325,1.2804
0.5432,0.6277,-0.1963,-0.5952,0.4271,59.2912,55.4489,3.8424
-1.6803,-1.5593,-2.3891,-0.4374,-0.8474,-19.3194,-23.88,4.5606
-0.4474,-1.1918,0.768,-0.1226,0.4271,29.5796,35.0796,-5.4999
-0.7249,0.881,-0.8119,-0.4219,0.4271,41.497,41.1799,0.3171
-0.0449,-0.4123,-0.5033,-0.2285,0.4271,36.172,37.6399,-1.4679
-0.3472,1.4789,0.6469,-0.24,0.4271,68.419,64.4359,3.983
-0.4729,0.4836,-0.9428,-0.0921,0.4271,47.0349,40.6956,6.3393
-0.2123,0.4383,0.5042,0.1698,0.4271,67.0628,55.9323,11.1306
1.1271,1.0583,0.3033,0.314,0.4271,75.4114,76.7107,-1.2993
0.7725,0.3205,0.5249,1.0632,0.4271,72.319,71.527,0.792
-0.4351,-0.2006,-0.33,-0.1316,0.4271,29.9215,37.8478,-7.9262
0.831,-0.2169,0.7738,-0.1169,0.4271,63.9646,59.8236,4.141
0.9064,0.8104,0.283,0.7925,0.4271,72.0364,74.7277,-2.6914
-0.3787,-0.2516,0.365,0.5748,0.4271,42.6046,48.1358,-5.5313
0.486,1.3414,0.3906,-0.0761,0.4271,63.9688,70.9839,-7.0151
-1.5435,-1.0408,-0.7585,0.37,0.4271,8.5191,16.7146,-8.1955
0.9662,0.6183,0.297,-0.2391,0.4271,72.1251,66.145,5.9801
1.0807,0.9372,-0.3641,-0.0107,0.4271,61.767,67.4597,-5.6927
-1.4289,-0.8411,-0.7848,-0.9073,0.4271,17.1162,11.1067,6.0095
0.0396,-0.1602,0.8972,0.3183,0.4271,66.6967,55.9555,10.7411
-0.244,0.8612,-0.1686,-0.1618,0.4271,45.6591,52.8657,-7.2066
0.1846,-0.5138,0.5646,0.0915,0.4271,54.0862,49.3981,4.6881
0.9348,0.3355,0.4806,0.5097,0.4271,71.9489,69.2479,2.701
-0.2859,-1.1187,0.0891,0.3169,0.4271,39.5739,35.4628,4.1111
-0.8395,-1.0894,-0.8182,-0.9757,-2.3842,-13.1869,-19.5024,6.3155
-1.117,-1.4258,0.0191,-0.7075,-2.3842,-24.4173,-17.9531,-6.4641
-0.6772,-0.5402,0.6918,-0.0778,-2.3842,0.4047,6.2701,-5.8654
-0.2386,-0.2545,0.4057,-0.6098,0.4271,33.9073,41.6832,-7.7759
-0.9741,-0.2082,0.7247,-1.0187,-0.8474,24.5799,18.795,5.785
0.0198,-0.4148,0.6056,-0.1139,0.4271,44.9507,47.634,-2.6833
-0.4065,-0.9987,0.98,0.1273,0.4271,37.9243,41.058,-3.1337
-1.3649,-1.302,-0.9869,-1.0699,-2.3842,-24.4577,-29.4746,5.0168
-1.5494,-0.868,0.3878,-0.5202,0.4271,20.6105,21.2263,-0.6158
0.6018,-0.7135,0.1231,-0.0226,-2.3842,18.2049,14.0339,4.171
-1.5027,-0.5428,-0.132,0.2176,0.4271,30.3575,26.5107,3.8468
-0.2676,0.4822,0.1746,0.0521,0.4271,57.4189,52.4781,4.9408
1.1423,0.2718,0.5822,0.8543,0.4271,67.7349,73.9303,-6.1954
0.0766,0.387,-0.5377,-0.1815,0.4271,43.8197,47.9924,-4.1727
-1.433,-1.138,-0.0751,0.0901,0.4271,19.1307,20.1162,-0.9855
0.4876,0.4201,0.1848,-0.4583,-0.8474,35.538,41.2603,-5.7223
-0.269,-0.0091,0.1481,-0.1516,0.4271,41.0549,45.3182,-4.2633
0.936,-0.0515,-0.4737,-0.1562,0.4271,46.0473,52.9372,-6.8899
1.262,1.6319,0.1513,0.3098,0.4271,87.9914,83.4066,4.5848
-0.9081,0.304,0.2022,0.2868,0.4271,53.266,45.4554,7.8105
0.7652,0.6214,0.5937,-0.0377,0.4271,71.4351,67.709,3.7261
0.0813,-0.242,-0.1887,0.3004,0.4271,42.2686,47.0043,-4.7357
-1.6502,-1.3955,-1.224,-0.6821,-0.8474,-12.5262,-14.4532,1.927
-0.5772,0.0666,-0.1439,0.7293,0.4271,52.9634,46.7449,6.2185
-0.5669,1.7355,0.7092,-0.2338,0.4271,63.2254,65.4902,-2.2648
-0.1236,-0.5242,-0.7286,0.2143,0.4271,35.2914,36.8836,-1.5922
-0.3184,0.6013,-0.3244,0.0052,0.4271,41.4433,49.1087,-7.6654
-1.4757,-1.6532,0.4501,-0.1806,-2.3842,-16.2348,-17.3739,1.1391
-0.6345,0.456,-2.0187,1.0318,0.4271,36.8896,38.1897,-1.3002
-0.2942,-0.5414,-0.6083,0.4407,0.4271,29.5328,37.3615,-7.8287
-0.7234,-0.8615,-0.955,-0.3621,0.4271,21.099,20.9164,0.1827
-0.8522,-0.2871,0.6536,-0.021,0.4271,45.7269,40.7417,4.9852
0.8263,0.3684,0.5414,-0.131,0.4271,64.8665,64.4687,0.3978
-0.0836,0.5186,0.2524,0.1708,0.4271,65.1332,56.2832,8.85
-0.5961,-0.2946,0.663,-0.0627,0.4271,44.9383,43.1841,1.7542
-0.3307,-0.1942,0.1865,-0.3216,0.4271,46.5247,41.6908,4.8339
-0.7046,-1.2381,-0.9119,-0.4717,-2.3842,-16.1003,-16.9471,0.8468
-1.0239,-0.9786,-0.0365,0.1664,0.4271,28.9998,27.1199,1.8799
-1.1687,0.9785,0.5124,-0.202,0.4271,46.1739,49.2378,-3.0639
0.4623,0.2989,-0.1511,0.408,0.4271,57.7332,58.2051,-0.4719
-0.0894,-0.4705,0.6093,-0.0059,0.4271,48.1538,46.6169,1.5368
-0.7696,-0.28,0.0524,0.1651,0.4271,34.0973,38.375,-4.2777
-0.3612,-0.5192,0.9846,-0.6176,-0.8474,29.317,26.6509,2.6661
0.2441,-0.0788,0.6664,0.1421,0.4271,56.318,56.0607,0.2573
-0.6955,-1.0633,-0.0035,-0.5616,-0.8474,14.9718,9.7381,5.2337
-0.1634,-1.4253,0.2485,-1.1234,-0.8474,6.6671,9.4023,-2.7352
-0.0292,-0.1812,0.3629,0.1746,0.4271,47.7218,49.8732,-2.1514
-0.6439,-0.6566,0.6183,0.2189,0.4271,40.987,40.2149,0.7721
-0.1242,-0.077,0.4947,-0.9318,0.4271,43.0464,43.351,-0.3046
0.5064,0.1178,0.4042,0.3402,0.4271,60.0014,60.4417,-0.4403
-0.0972,-1.2638,-1.5148,0.7219,0.4271,24.6503,26.3301,-1.6797
-0.7946,0.6965,-0.0066,-0.0076,0.4271,55.7604,47.4333,8.3271
1.0636,0.5247,0.3347,0.3562,0.4271,65.0571,70.5649,-5.5078
-0.3919,0.2616,-0.0699,-0.0865,0.4271,51.6468,45.8223,5.8246
0.723,0.2607,0.9459,0.5288,-2.3842,26.7013,36.45,-9.7488
-1.4146,-0.2525,-1.1476,-0.3998,0.4271,4.5142,18.6149,-14.1007
-0.0037,-0.927,0.0918,-0.2018,-0.8474,25.3246,21.9169,3.4077
1.3064,0.2885,1.0835,0.6232,0.4271,84.1784,78.1278,6.0506
-0.3836,-0.7575,-0.7264,-0.0058,-2.3842,-9.7768,-3.4378,-6.339
-0.8725,-0.0207,0.0245,-0.7172,0.4271,28.768,33.8404,-5.0724
-0.1674,0.7434,0.0255,0.548,0.4271,51.6134,58.79,-7.1766
-1.2798,-1.1606,-0.403,-0.7521,-0.8474,-7.7278,-2.0136,-5.7142
0.2991,-0.131,-0.0777,0.3936,-0.8474,39.2049,36.9468,2.2581
-0.7636,-0.4419,-0.6441,-0.811,0.4271,15.0925,24.4754,-9.3829
-1.5824,-0.2444,0.0111,-0.0083,-0.8474,-1.3863,13.4027,-14.789
0.4139,0.6371,-0.6505,0.3627,0.4271,64.0929,57.3332,6.7597
-0.6534,-0.3826,-0.051,0.1748,0.4271,39.4435,37.7378,1.7056
0.4766,1.1588,-0.1542,-0.8553,0.4271,59.8021,59.2235,0.5786
0.6428,0.7048,0.1223,-0.0298,0.4271,63.0431,63.7638,-0.7207
-0.4584,0.7342,0.1241,0.3394,0.4271,55.4069,54.8758,0.5311
-0.0576,0.9257,0.4709,0.3053,0.4271,70.689,63.7554,6.9336
-0.8348,-1.3112,-0.5318,-0.4664,-2.3842,-16.5511,-16.203,-0.3481
0.5182,0.2243,0.5267,0.2637,0.4271,61.8452,62.1775,-0.3323
0.2452,-0.0025,0.0004,0.1555,0.4271,53.0956,51.9009,1.1948
0.3294,0.3622,0.6743,0.1239,0.4271,66.1162,61.869,4.2472
1.0981,-0.1947,-0.3822,-0.1001,0.4271,58.888,54.1567,4.7313
-0.8288,-0.7511,-0.9549,-0.5577,0.4271,19.5939,19.6686,-0.0747
1.1026,1.0006,-0.5382,0.5519,0.4271,65.9404,70.9775,-5.0371
0.2361,-0.1766,-0.2411,0.0589,0.4271,48.5246,47.3163,1.2083
-0.1067,-0.8169,0.8526,0.2314,0.4271,42.0333,46.0567,-4.0234
0.8485,0.4646,0.7984,1.161,0.4271,70.2526,76.7455,-6.4928
-0.634,-0.8479,-0.5642,-0.274,0.4271,26.3298,25.646,0.6838
-0.3337,-0.8124,-1.0152,0.0006,0.4271,25.3554,27.7019,-2.3466
-1.3303,-1.1164,0.1233,0.2043,-2.3842,-9.8661,-9.6187,-0.2473
-0.0717,0.4177,0.0641,0.4448,0.4271,64.2254,55.7315,8.4939
-1.5447,-1.5188,0.5149,-1.1019,-0.8474,-8.3094,-4.2496,-4.0598
-0.7416,0.1642,-1.777,-0.8569,0.4271,20.3031,22.4919,-2.1888
0.8904,0.4239,-0.079,0.3354,0.4271,73.7311,64.248,9.4831
1.6884,2.1482,-0.0227,0.8406,0.4271,91.6132,96.1321,-4.5189
-1.0669,-0.1436,-1.51,-0.2638,0.4271,21.6731,21.7219,-0.0488
1.2127,-0.3109,-0.0346,1.0125,0.4271,66.1293,64.4871,1.6422
-0.3182,0.2701,0.0949,0.1427,0.4271,44.8633,49.5678,-4.7045
0.1737,-0.124,0.0958,-0.2093,0.4271,51.3835,47.967,3.4165
0.8872,-0.7332,0.3477,0.4839,0.4271,63.3388,55.5178,7.821
-0.916,-1.2994,-0.1024,0.129,0.4271,15.5435,23.9013,-8.3578
-0.3887,0.6501,0.4866,-0.8116,0.4271,51.2863,49.4661,1.8203
1.5401,0.3845,0.0738,0.5573,0.4271,76.9159,73.4833,3.4326
1.5361,0.9234,0.6176,1.3878,0.4271,90.8604,89.4572,1.4032
1.1028,1.0687,0.5907,0.766,0.4271,84.7534,81.9194,2.8339
-0.2711,-0.6974,0.0967,-0.0231,0.4271,32.0717,38.054,-5.9823
-0.0166,0.192,0.5299,-0.0098,0.4271,58.6824,54.2077,4.4747
0.066,-0.6809,-0.0552,-0.0535,0.4271,46.0146,40.4725,5.5422
-0.7465,-1.5035,-1.6891,0.3242,-2.3842,-16.3691,-20.828,4.4589
-1.6727,-0.4593,0.1641,-0.0455,-0.8474,18.9054,10.9363,7.9691
-0.5876,-0.1955,-0.2402,0.1144,0.4271,47.7933,38.6718,9.1215
-0.0329,-0.7912,-0.4802,-0.1995,0.4271,36.785,33.8882,2.8967
0.6137,-0.3702,0.5418,-0.0349,0.4271,60.5773,54.5564,6.0209
-0.1044,-0.2713,0.0913,0.8067,0.4271,49.9725,50.3586,-0.3862
0.5807,0.0629,-0.6362,0.7442,0.4271,62.9603,55.4245,7.5359
-1.3483,-1.7243,-0.3154,-0.8666,0.4271,6.0369,5.9331,0.1039
-0.8077,0.391,0.9383,0.0491,0.4271,44.703,51.5213,-6.8183
-0.547,0.3987,-1.2885,0.142,0.4271,44.5131,37.915,6.5982
-0.447,0.0882,-0.317,-0.093,0.4271,51.0384,41.3361,9.7024
-0.4931,-1.1954,0.0657,0.1224,0.4271,26.8883,30.849,-3.9607
-0.7536,-0.7305,-0.7301,-0.4939,0.4271,29.9416,22.8796,7.0621
0.3872,0.0368,0.5253,0.2005,0.4271,60.8524,58.2147,2.6377
1.2645,1.0196,0.3594,-0.0921,0.4271,79.7153,75.3556,4.3597
0.029,0.2714,-0.9336,0.0697,0.4271,38.8045,44.8824,-6.078
0.3827,1.6459,0.7937,0.6109,0.4271,74.377,81.1788,-6.8018
-0.0553,-1.0554,0.2747,-0.0455,0.4271,39.0824,37.556,1.5265
-0.5544,-0.5958,-0.1096,0.7925,0.4271,34.9951,40.2445,-5.2494
0.1405,-0.539,0.4991,0.0301,0.4271,46.0718,47.7114,-1.6396
-0.5791,-1.5098,0.4277,-0.0588,-2.3842,-3.6309,-5.4811,1.8502
-0.229,0.472,0.6421,-0.8344,0.4271,53.118,50.2128,2.9052
0.7845,0.382,0.1882,-0.0923,0.4271,64.0374,61.7242,2.3132
-0.8677,0.6106,-0.4086,0.1434,0.4271,52.4522,43.641,8.8112
0.5331,-0.2499,0.5876,-0.7593,0.4271,55.7237,50.3621,5.3616
-1.6915,-1.5658,-0.1048,-0.1492,-2.3842,-24.3475,-22.7537,-1.5938
-0.4966,0.3394,-0.4592,-0.5294,0.4271,40.3338,39.5007,0.8331
0.5317,1.3789,-0.2437,-0.1432,0.4271,62.7119,66.5488,-3.8369
-1.621,-0.3452,-0.4946,-0.4082,0.4271,13.7856,20.3259,-6.5404
1.2899,0.9486,0.2888,-0.0727,0.4271,69.2335,74.4212,-5.1877
1.2514,0.0671,0.6264,-0.0426,0.4271,66.336,66.9033,-0.5672
-0.8862,-1.3225,-0.5502,-0.0778,-0.8474,0.1549,3.9371,-3.7823
1.0635,1.4348,-1.0284,0.47,0.4271,71.0355,71.1009,-0.0654
-0.0043,-0.3199,0.0661,0.2124,0.4271,33.8504,46.5597,-12.7093
-1.1797,-0.3568,-0.027,0.187,-2.3842,-1.3254,-0.7405,-0.5849
0.6082,-0.2238,0.1552,0.2221,0.4271,54.8709,54.9558,-0.0848
1.0885,0.8441,0.7147,0.0406,0.4271,70.1628,75.1525,-4.9897
1.1503,0.8195,0.7198,-0.1752,0.4271,75.0959,74.0773,1.0185
0.2486,-0.1557,0.0705,0.2055,0.4271,63.868,51.1015,12.7666
-0.732,-0.3404,-0.7192,-0.3315,0.4271,29.0232,28.7102,0.313
-0.3163,-0.6262,-0.3819,0.2971,0.4271,38.9302,36.9147,2.0155
1.3095,0.6992,0.2592,0.8273,0.4271,74.9582,77.8549,-2.8968
-0.2462,-1.6395,0.2174,-0.2962,-2.3842,-9.5822,-6.6415,-2.9407
1.4506,0.6598,0.3834,0.2029,0.4271,83.5634,75.5397,8.0237
-1.4497,-1.0508,0.3202,-0.6006,-2.3842,-10.7122,-14.2399,3.5277
0.4943,0.6511,-0.9551,-0.1363,0.4271,48.947,52.5396,-3.5926
0.0767,0.1332,-1.2074,-0.0771,-0.8474,43.2178,25.5721,17.6458
-0.1142,-0.0773,-0.7975,-0.7987,0.4271,37.8886,34.438,3.4506
0.4238,1.0435,0.4175,0.3647,0.4271,69.9779,70.2398,-0.2619
0.3931,-0.2655,0.2381,0.4764,0.4271,56.5191,54.5875,1.9316
-0.1425,-0.5471,-0.0863,0.1659,-0.8474,27.8302,25.8873,1.9429
0.0897,-0.0196,0.5125,-0.0096,-0.8474,40.5261,37.6942,2.8319
-1.6452,0.2799,-1.4947,-0.6665,0.4271,19.7497,17.606,2.1436
0.0347,-0.1025,0.0771,0.2793,0.4271,54.4897,49.9715,4.5182
0.0987,0.4285,-0.207,0.7603,0.4271,66.0889,57.7862,8.3027
-0.1322,-0.8147,0.2736,-0.1634,0.4271,32.7058,38.6095,-5.9037
-0.6855,-0.1135,-0.0755,-0.0486,0.4271,40.5632,38.6795,1.8837
-0.5014,-1.1481,0.0014,0.2702,0.4271,36.4561,31.8246,4.6315
-1.2286,-1.3685,-0.4754,-0.1195,-2.3842,-20.8726,-18.2211,-2.6515
0.9008,0.0515,-0.8732,0.2862,0.4271,55.4458,53.7192,1.7266
0.7147,0.7805,-0.1601,0.7966,0.4271,71.9951,68.9567,3.0384
1.0287,0.8775,0.5968,0.2166,0.4271,76.7815,75.2031,1.5784
-0.0245,-1.0831,0.0525,0.2634,0.4271,25.6066,38.0105,-12.4039
-1.6317,-1.9111,-0.3271,-0.0065,-2.3842,-21.8251,-26.7143,4.8892
1.224,1.175,1.0368,-0.0742,0.4271,87.687,82.0049,5.6821
0.8185,1.5052,-0.0173,0.5706,0.4271,79.8883,77.7462,2.1421
0.4011,-1.3487,0.0221,0.4144,0.4271,35.3035,40.4007,-5.0971
0.0254,0.0377,-0.1009,-0.2118,0.4271,40.217,46.6664,-6.4494
0.9014,1.1949,-0.1962,0.3799,0.4271,72.8258,72.4429,0.3829
0.2166,0.8176,0.7658,-0.0085,0.4271,67.9416,65.5647,2.3769
-0.6217,0.2069,-0.9641,-0.5241,0.4271,34.5929,32.8242,1.7688
0.205,1.2066,0.4778,0.1477,0.4271,68.6747,68.685,-0.0103
-0.7506,-1.1369,-0.309,0.0348,0.4271,21.1241,25.257,-4.1329
0.3074,-0.2528,-0.0813,-0.0534,0.4271,46.4432,47.673,-1.2298
-0.9999,-0.593,0.3483,-0.5806,-2.3842,2.4711,-3.9184,6.3895
0.6497,-0.3346,-0.2048,0.2732,0.4271,61.2105,51.7396,9.4709
-1.0359,-0.4835,0.1416,-0.1655,-0.8474,19.3331,16.4803,2.8527
0.6351,1.1405,0.6154,0.1505,0.4271,75.1209,73.6275,1.4935
1.2073,0.3019,0.2403,0.0644,0.4271,71.1046,66.8435,4.261
0.6727,1.4931,0.5772,0.1928,0.4271,75.5794,77.9961,-2.4167
-1.6114,-0.8904,0.1267,-0.1416,-0.8474,5.9898,5.7906,0.1992
0.1621,1.5848,-0.7182,0.0072,0.4271,59.8605,62.3001,-2.4396
-0.0064,-1.308,-0.1386,-0.6214,-0.8474,7.4223,12.9156,-5.4933
0.6967,-0.3344,0.3716,-0.2007,0.4271,53.9795,53.3866,0.5929
0.8311,-1.2809,0.1733,0.629,0.4271,38.7118,48.4249,-9.7131
-0.3028,0.1548,-0.2656,0.1216,0.4271,46.844,45.5161,1.3279
-1.372,-0.7733,-0.3084,-0.1729,-2.3842,-11.9823,-12.1502,0.1679
0.4604,-0.7845,0.1432,0.1704,-2.3842,21.2746,13.2155,8.0592
0.8277,0.1924,0.2472,0.1985,0.4271,62.5159,62.5309,-0.0151
-1.4763,0.9675,-0.2472,-0.6207,-0.8474,9.6042,21.9229,-12.3187
1.6525,1.5259,0.1135,0.2582,0.4271,82.7017,85.7486,-3.047
0.302,0.8698,-0.6154,0.0034,0.4271,61.0722,56.5224,4.5499
-0.305,-0.1177,-0.0091,-0.2516,0.4271,26.9447,41.8085,-14.8637
-0.6351,-0.4459,-0.3765,-0.6659,0.4271,28.7854,28.8742,-0.0888
-1.0574,-0.9223,-0.186,0.0452,-0.8474,7.5388,10.26,-2.7212
-0.542,-0.399,0.31,-0.7464,0.4271,44.509,35.1208,9.3882
0.9394,0.5193,0.4208,0.0993,0.4271,58.5897,68.0498,-9.4601
-1.3199,-0.894,-0.9754,-0.6808,-2.3842,-30.2323,-21.6121,-8.6202
0.6132,0.5684,0.4689,-0.0738,0.4271,57.0031,64.2742,-7.271
0.4242,0.9563,-1.147,0.0954,0.4271,46.3764,55.3547,-8.9784
-1.4376,-0.4247,-0.5481,-0.4148,0.4271,18.4996,20.9411,-2.4415
-0.2932,-0.1091,-1.406,-0.126,0.4271,20.3639,32.1582,-11.7943
-0.6656,-0.2883,-0.8743,-0.8334,0.4271,17.9782,25.3259,-7.3476
-0.2913,-0.9807,-0.4223,-0.9146,0.4271,19.3499,24.464,-5.1142
-1.5177,-0.4191,-0.2966,-0.2315,0.4271,19.2214,23.3543,-4.1328
-0.4959,-0.6374,-0.181,0.2488,0.4271,31.7123,36.0742,-4.3619
-1.3484,-0.3812,0.4015,0.3852,-2.3842,-5.3672,1.8513,-7.2185
-0.6362,-0.8648,-0.6197,-0.3941,0.4271,23.7569,24.1707,-0.4138
-0.6093,-0.0674,0.0746,0.0691,0.4271,47.9216,41.9871,5.9345
-1.1006,-1.2194,-0.1943,-0.676,-2.3842,-19.7582,-16.8785,-2.8797
-0.2884,0.4317,0.1635,0.0096,0.4271,59.9597,51.3067,8.653
1.58,1.7528,0.0816,1.1238,0.4271,93.68,93.2954,0.3846
0.6913,-0.3019,0.5297,0.0808,0.4271,55.0785,56.8669,-1.7884
-0.4682,-0.453,-0.1798,0.2492,0.4271,29.6035,38.4568,-8.8533
0.5025,1.0257,-0.0719,0.2347,0.4271,59.1032,66.214,-7.1108
-0.0184,-0.3984,-0.1164,-0.898,-1.1097,21.5251,18.1453,3.3798
-0.6243,0.8553,-0.0055,0.7742,0.4271,62.8485,56.4851,6.3633
-0.7895,-1.057,-0.2212,0.056,0.4271,31.5435,26.5614,4.9821
-1.1378,-0.8319,0.0631,-0.0272,-1.1097,3.7877,8.7113,-4.9236
-1.3921,-0.5715,0.7416,0.5113,0.4271,35.7264,36.1366,-0.4102
-0.0118,-0.7605,0.3569,0.1338,0.4271,40.254,43.2157,-2.9618
0.4171,-0.5946,-0.475,0.5762,0.4271,44.0413,46.3521,-2.3108
-0.0871,-0.27,0.4077,0.2219,0.4271,48.8252,48.9281,-0.1029
-0.627,0.5963,0.894,-0.472,0.4271,48.1584,51.8028,-3.6444
-1.4735,-1.4855,-1.1648,-1.086,0.4271,-7.8464,-0.7824,-7.064
1.4926,-0.3315,0.4721,0.1256,0.4271,70.9301,64.9872,5.9429
0.4471,-0.2916,0.7577,0.1113,0.4271,53.6629,56.3316,-2.6686
0.2722,0.1438,0.9145,0.076,0.4271,54.4447,60.3155,-5.8709
-0.3679,0.4093,-0.1168,-0.3221,0.4271,44.7789,45.7408,-0.9619
0.6864,1.1579,0.2008,0.151,0.4271,71.8091,71.1864,0.6227
-0.6434,-1.3558,-0.657,-0.8174,0.4271,10.966,15.3431,-4.3771
-0.4342,0.3729,-0.8973,-0.9779,0.4271,36.6145,34.0579,2.5565
-0.1269,-0.1414,-0.4423,0.4276,0.4271,49.6333,44.838,4.7953
-0.7137,-0.7592,-1.0625,-0.8335,-0.8474,7.558,2.926,4.632
0.8559,0.2629,0.4241,0.4375,0.4271,68.8169,66.649,2.1679
-0.6568,0.4133,-0.387,0.3697,0.4271,45.3653,45.4207,-0.0554
-0.0116,-0.0614,0.0877,0.9772,0.4271,51.8515,54.8698,-3.0184
-0.3013,0.2116,0.7869,0.2152,0.4271,43.5207,54.9203,-11.3996
-0.5972,0.6087,-0.8946,-0.1329,0.4271,47.3091,40.8574,6.4517
-0.4775,-0.7688,0.3524,0.3308,0.4271,40.4616,39.4683,0.9933
-1.195,-1.0057,-0.5629,-0.0771,0.4271,19.4684,19.2397,0.2287
0.1873,-1.2062,-0.5821,0.4086,0.4271,26.8983,35.0234,-8.1251
-0.1582,-1.2264,0.588,0.0487,-0.8474,23.5241,22.4543,1.0698
-0.5194,-0.0606,-0.1519,-0.3758,0.4271,35.3563,38.1909,-2.8346
-0.3522,-0.0366,0.54,-0.502,0.4271,55.0265,44.6972,10.3293
0.7746,0.5322,0.8092,-0.2649,0.4271,66.6624,66.8862,-0.2238
-0.1451,1.2859,0.8594,-0.307,0.4271,64.5657,65.6009,-1.0352
1.3023,1.3981,0.4764,1.1579,0.4271,88.4974,89.6054,-1.108
-1.5527,-1.3403,-0.6034,-0.0637,-2.3842,-27.5633,-21.9737,-5.5896
-0.3911,0.5307,0.0869,0.3296,0.4271,53.1068,52.9545,0.1523
0.7637,0.2234,0.8049,-0.5068,0.4271,66.965,61.5822,5.3828
1.7033,1.6439,0.0061,0.4096,0.4271,83.5744,87.8454,-4.2711
0.1253,-0.9049,0.1865,-0.654,-2.3842,0.076,2.8747,-2.7986
-0.7849,-0.0272,-0.862,0.2682,0.4271,30.2906,34.7352,-4.4445
0.5322,-1.0698,0.6581,0.0117,0.4271,46.0203,47.0346,-1.0143
0.6141,-0.9865,-0.6398,-0.0073,-0.8474,15.402,23.5913,-8.1893
0.9506,0.954,0.7694,0.0526,0.4271,73.1543,75.4161,-2.2618
1.0441,0.0508,0.5586,0.0843,0.4271,68.7158,64.8595,3.8563
0.2671,0.2561,0.5723,0.3,0.4271,57.0457,60.4466,-3.4009
-0.9096,-2.0916,-2.2712,0.1457,-2.3842,-16.6816,-34.9073,18.2257
0.4773,-0.358,0.1571,-0.6256,0.4271,37.6295,46.1662,-8.5367
-0.0065,0.0279,0.247,0.1027,0.4271,52.5694,51.0764,1.4931
-0.4487,-0.158,0.0318,0.7582,0.4271,38.4465,47.1483,-8.7017
-0.8072,-1.4384,0.1696,-0.4508,-0.8474,4.7755,6.4257,-1.6502
0.6639,1.1116,0.6992,0.3469,0.4271,75.3123,75.6199,-0.3076
0.1821,-0.0634,0.333,-0.5858,0.4271,49.6045,47.9455,1.659
-0.1827,0.8693,0.3502,0.0204,0.4271,60.0756,58.872,1.2036
-1.4406,-0.116,-0.8824,0.0061,0.4271,19.2642,24.7324,-5.4682
-0.6332,0.6112,0.5833,-0.2585,0.4271,52.08,50.997,1.083
-0.3922,-0.8273,-0.2761,-0.9292,0.4271,29.3715,26.1305,3.241
-0.0989,-0.3654,-0.4283,-0.5282,-0.8474,16.9659,20.9405,-3.9746
0.0497,0.1212,-0.7461,0.1498,0.4271,43.3223,45.4153,-2.093
0.981,0.7414,1.0763,0.0711,0.4271,77.0732,75.8398,1.2334
1.0093,0.2508,0.9002,-0.2997,0.4271,68.9624,66.6944,2.268
-0.7713,-1.1377,0.0608,-0.0306,0.4271,25.5401,27.416,-1.8759
1.4571,0.1568,0.2235,0.6175,0.4271,73.238,71.6044,1.6335
